datetime,temp, undefined
2018111423,9.1,  90.0
2018111500,8.9,  91.0
2018111501,8.8,  91.0
2018111502,8.8,  92.0
2018111503,8.5,  92.0
2018111504,8.4,  92.0
2018111505,8.4,  92.0
2018111506,8.4,  90.0
2018111507,8.4,  89.0
2018111508,8.5,  87.0
2018111509,9.5,  83.0
2018111510,10.6,  76.0
2018111511,11.4,  71.0
2018111512,11.9,  70.0
2018111513,11.7,  66.0
2018111514,11.5,  71.0
2018111515,10.8,  75.0
2018111516,10.2,  75.0
2018111517,9.4,  80.0
2018111518,8.8,  82.0
2018111519,8.3,  82.0
2018111520,8.0,  84.0
2018111521,7.4,  85.0
2018111522,6.9,  86.0
2018111523,6.7,  84.0
2018111600,6.5,  81.0
2018111601,6.4,  80.0
2018111602,6.2,  79.0
2018111603,6.0,  79.0
2018111604,5.7,  80.0
2018111605,5.2,  82.0
2018111606,5.2,  80.0
2018111607,5.0,  80.0
2018111608,4.8,  81.0
2018111609,5.8,  75.0
2018111610,7.3,  72.0
2018111611,8.3,  69.0
2018111612,9.2,  68.0
2018111613,10.1,  59.0
2018111614,9.6,  60.0
2018111615,8.8,  65.0
2018111616,7.4,  73.0
2018111617,6.7,  76.0
2018111618,6.5,  77.0
2018111619,6.0,  80.0
2018111620,5.7,  80.0
2018111621,4.9,  82.0
2018111622,4.5,  83.0
2018111623,3.7,  85.0
2018111700,3.8,  85.0
2018111701,4.3,  81.0
2018111702,3.5,  82.0
2018111703,2.4,  85.0
2018111704,2.2,  85.0
2018111705,1.9,  86.0
2018111706,1.5,  87.0
2018111707,1.4,  87.0
2018111708,1.5,  87.0
2018111709,2.4,  83.0
2018111710,3.1,  81.0
2018111711,4.2,  77.0
2018111712,5.0,  72.0
2018111713,5.7,  70.0
2018111714,5.9,  68.0
2018111715,5.4,  70.0
2018111716,4.7,  78.0
2018111717,4.1,  78.0
2018111718,3.4,  84.0
2018111719,2.9,  89.0
2018111720,3.3,  84.0
2018111721,2.6,  84.0
2018111722,2.1,  88.0
2018111723,1.7,  88.0
2018111800,1.2,  89.0
2018111801,0.6,  93.0
2018111802,0.6,  93.0
2018111803,0.0,  93.0
2018111804,1.5,  93.0
2018111805,0.8,  92.0
2018111806,1.8,  90.0
2018111807,4.4,  90.0
2018111808,6.4,  80.0
2018111809,6.8,  83.0
2018111810,7.1,  88.0
2018111811,7.1,  84.0
2018111812,6.8,  85.0
2018111813,7.5,  80.0
2018111814,7.8,  76.0
2018111815,8.0,  75.0
2018111816,7.7,  77.0
2018111817,7.0,  91.0
2018111818,7.0,  89.0
2018111819,7.3,  77.0
2018111820,7.3,  80.0
2018111821,6.6,  87.0
2018111822,6.6,  83.0
2018111823,6.8,  81.0
2018111900,6.8,  81.0
2018111901,7.1,  79.0
2018111902,6.4,  87.0
2018111903,6.3,  84.0
2018111904,6.2,  84.0
2018111905,5.8,  82.0
2018111906,5.7,  79.0
2018111907,5.7,  80.0
2018111908,5.2,  83.0
2018111909,5.6,  81.0
2018111910,6.6,  77.0
2018111911,7.8,  69.0
2018111912,6.8,  76.0
2018111913,6.8,  73.0
2018111914,6.9,  71.0
2018111915,6.8,  74.0
2018111916,5.7,  81.0
2018111917,5.8,  78.0
2018111918,5.8,  75.0
2018111919,5.8,  74.0
2018111920,5.9,  68.0
2018111921,5.5,  69.0
2018111922,5.3,  72.0
2018111923,4.7,  73.0
2018112000,4.4,  74.0
2018112001,4.1,  76.0
2018112002,3.7,  77.0
2018112003,3.9,  73.0
2018112004,4.3,  69.0
2018112005,4.3,  67.0
2018112006,4.4,  67.0
2018112007,4.5,  66.0
2018112008,4.2,  68.0
2018112009,4.3,  66.0
2018112010,4.5,  67.0
2018112011,4.8,  68.0
2018112012,4.7,  70.0
2018112013,4.8,  69.0
2018112014,4.9,  70.0
2018112015,4.6,  70.0
2018112016,4.2,  72.0
2018112017,4.1,  74.0
2018112018,3.7,  78.0
2018112019,3.3,  77.0
2018112020,2.9,  78.0
2018112021,3.1,  77.0
2018112022,2.9,  75.0
2018112023,2.8,  75.0
2018112100,2.5,  76.0
2018112101,2.2,  73.0
2018112102,1.9,  73.0
2018112103,1.5,  73.0
2018112104,1.5,  74.0
2018112105,1.4,  75.0
2018112106,1.0,  75.0
2018112107,0.9,  76.0
2018112108,1.2,  74.0
2018112109,1.5,  73.0
2018112110,2.2,  71.0
2018112111,2.6,  70.0
2018112112,2.3,  75.0
2018112113,2.1,  76.0
2018112114,2.0,  78.0
2018112115,2.0,  79.0
2018112116,2.1,  80.0
2018112117,2.0,  80.0
2018112118,2.2,  80.0
2018112119,2.5,  80.0
2018112120,2.3,  79.0
2018112121,2.0,  79.0
2018112122,1.6,  81.0
2018112123,1.2,  82.0
2018112200,0.7,  84.0
2018112201,0.7,  85.0
2018112202,0.6,  85.0
2018112203,0.5,  85.0
2018112204,0.3,  86.0
2018112205,0.4,  86.0
2018112206,0.4,  85.0
2018112207,0.4,  83.0
2018112208,0.2,  82.0
2018112209,0.4,  82.0
2018112210,0.2,  82.0
2018112211,-0.1,  83.0
2018112212,-0.4,  82.0
2018112213,-0.5,  84.0
2018112214,-0.4,  87.0
2018112215,-0.7,  86.0
2018112216,-0.8,  88.0
2018112217,-0.6,  88.0
2018112218,-0.5,  89.0
2018112219,-0.4,  88.0
2018112220,-0.3,  88.0
2018112221,-0.1,  88.0
2018112222,-0.2,  87.0
2018112223,-0.2,  86.0
2018112300,-0.4,  89.0
2018112301,-0.3,  91.0
2018112302,-0.3,  92.0
2018112303,-0.3,  94.0
2018112304,-0.4,  95.0
2018112305,-0.7,  95.0
2018112306,-0.5,  95.0
2018112307,-0.3,  93.0
2018112308,-0.1,  92.0
2018112309,0.2,  90.0
2018112310,0.6,  88.0
2018112311,0.8,  89.0
2018112312,1.2,  87.0
2018112313,1.6,  89.0
2018112314,1.7,  91.0
2018112315,1.7,  90.0
2018112316,1.9,  90.0
2018112317,2.0,  89.0
2018112318,2.0,  89.0
2018112319,2.1,  91.0
2018112320,2.2,  92.0
2018112321,2.4,  91.0
2018112322,2.4,  91.0
2018112323,2.6,  91.0
2018112400,2.6,  91.0
2018112401,2.6,  91.0
2018112402,2.7,  91.0
2018112403,2.7,  91.0
2018112404,2.7,  91.0
2018112405,2.7,  91.0
2018112406,3.0,  91.0
2018112407,2.7,  92.0
2018112408,2.9,  92.0
2018112409,2.9,  86.0
2018112410,3.2,  84.0
2018112411,3.5,  81.0
2018112412,3.6,  82.0
2018112413,3.9,  81.0
2018112414,3.9,  81.0
2018112415,4.1,  81.0
2018112416,4.2,  79.0
2018112417,4.1,  80.0
2018112418,4.0,  80.0
2018112419,3.8,  80.0
2018112420,3.9,  80.0
2018112421,3.8,  81.0
2018112422,3.7,  83.0
2018112423,3.8,  81.0
2018112500,3.7,  82.0
2018112501,3.5,  84.0
2018112502,3.5,  83.0
2018112503,3.4,  83.0
2018112504,3.3,  84.0
2018112505,3.4,  87.0
2018112506,3.8,  89.0
2018112507,3.8,  86.0
2018112508,3.9,  86.0
2018112509,4.2,  83.0
2018112510,4.7,  81.0
2018112511,5.5,  78.0
2018112512,5.6,  79.0
2018112513,5.8,  82.0
2018112514,5.5,  83.0
2018112515,5.5,  81.0
2018112516,5.6,  84.0
2018112517,5.5,  86.0
2018112518,5.4,  88.0
2018112519,5.7,  86.0
2018112520,5.8,  84.0
2018112521,5.6,  84.0
2018112522,5.2,  87.0
2018112523,4.5,  89.0
2018112600,4.4,  88.0
2018112601,4.8,  86.0
2018112602,4.7,  86.0
2018112603,4.2,  88.0
2018112604,4.2,  86.0
2018112605,4.3,  85.0
2018112606,3.8,  86.0
2018112607,4.4,  81.0
2018112608,4.5,  77.0
2018112609,4.7,  73.0
2018112610,5.1,  74.0
2018112611,5.7,  71.0
2018112612,6.2,  68.0
2018112613,5.4,  76.0
2018112614,5.2,  77.0
2018112615,5.3,  75.0
2018112616,5.1,  75.0
2018112617,4.9,  75.0
2018112618,4.8,  74.0
2018112619,4.5,  71.0
2018112620,3.8,  72.0
2018112621,4.1,  73.0
2018112622,4.0,  71.0
2018112623,4.3,  70.0
2018112700,4.2,  76.0
2018112701,3.9,  75.0
2018112702,3.5,  76.0
2018112703,2.8,  76.0
2018112704,2.6,  77.0
2018112705,2.4,  75.0
2018112706,2.3,  75.0
2018112707,2.3,  75.0
2018112708,2.1,  76.0
2018112709,2.4,  71.0
2018112710,2.6,  72.0
2018112711,2.4,  71.0
2018112712,2.9,  70.0
2018112713,2.6,  73.0
2018112714,2.8,  70.0
2018112715,2.7,  66.0
2018112716,2.7,  65.0
2018112717,2.9,  60.0
2018112718,2.7,  61.0
2018112719,2.9,  63.0
2018112720,2.8,  67.0
2018112721,2.6,  67.0
2018112722,2.8,  64.0
2018112723,2.0,  77.0
2018112800,1.0,  82.0
2018112801,0.5,  79.0
2018112802,-0.1,  79.0
2018112803,-0.7,  80.0
2018112804,-0.4,  77.0
2018112805,-1.0,  82.0
2018112806,-1.6,  85.0
2018112807,-1.5,  84.0
2018112808,-0.8,  79.0
2018112809,0.2,  74.0
2018112810,0.8,  74.0
2018112811,2.0,  67.0
2018112812,2.3,  64.0
2018112813,2.5,  62.0
2018112814,2.5,  61.0
2018112815,2.1,  62.0
2018112816,1.6,  65.0
2018112817,1.2,  67.0
2018112818,1.0,  68.0
2018112819,0.9,  68.0
2018112820,0.9,  69.0
2018112821,1.0,  68.0
2018112822,1.2,  68.0
2018112823,1.4,  67.0
2018112900,1.2,  68.0
2018112901,1.2,  68.0
2018112902,1.1,  68.0
2018112903,1.1,  68.0
2018112904,1.1,  67.0
2018112905,1.2,  66.0
2018112906,1.4,  64.0
2018112907,1.5,  68.0
2018112908,1.7,  67.0
2018112909,1.8,  71.0
2018112910,1.9,  68.0
2018112911,2.5,  64.0
2018112912,2.6,  65.0
2018112913,3.2,  60.0
2018112914,2.9,  65.0
2018112915,2.7,  70.0
2018112916,2.7,  64.0
2018112917,3.4,  54.0
2018112918,3.5,  52.0
2018112919,3.5,  50.0
2018112920,3.8,  48.0
2018112921,3.2,  59.0
2018112922,2.9,  60.0
2018112923,3.1,  59.0
2018113000,3.0,  57.0
2018113001,2.9,  58.0
2018113002,2.9,  56.0
2018113003,2.9,  56.0
2018113004,2.7,  60.0
2018113005,2.7,  60.0
2018113006,2.7,  61.0
2018113007,2.7,  60.0
2018113008,2.9,  59.0
2018113009,2.7,  67.0
2018113010,3.1,  66.0
2018113011,2.9,  74.0
2018113012,2.8,  78.0
2018113013,3.1,  77.0
2018113014,3.2,  74.0
2018113015,3.5,  70.0
2018113016,3.5,  71.0
2018113017,3.1,  74.0
2018113018,2.9,  76.0
2018113019,2.8,  78.0
2018113020,2.8,  81.0
2018113021,2.8,  83.0
2018113022,3.0,  84.0
2018113023,3.1,  85.0
2018120100,3.2,  86.0
2018120101,3.3,  87.0
2018120102,3.3,  88.0
2018120103,3.3,  89.0
2018120104,3.1,  91.0
2018120105,2.7,  92.0
2018120106,2.8,  93.0
2018120107,3.6,  93.0
2018120108,3.9,  95.0
2018120109,4.3,  97.0
2018120110,5.2,  97.0
2018120111,6.2,  92.0
2018120112,7.0,  85.0
2018120113,7.7,  81.0
2018120114,7.5,  82.0
2018120115,7.5,  83.0
2018120116,7.4,  84.0
2018120117,7.8,  82.0
2018120118,7.5,  84.0
2018120119,7.4,  85.0
2018120120,6.8,  86.0
2018120121,6.8,  84.0
2018120122,6.5,  84.0
2018120123,6.3,  83.0
2018120200,6.2,  83.0
2018120201,6.1,  83.0
2018120202,6.0,  84.0
2018120203,6.0,  83.0
2018120204,6.1,  85.0
2018120205,6.1,  86.0
2018120206,6.2,  85.0
2018120207,6.3,  88.0
2018120208,6.3,  89.0
2018120209,7.0,  84.0
2018120210,7.3,  82.0
2018120211,7.6,  82.0
2018120212,7.1,  90.0
2018120213,6.9,  92.0
2018120214,6.9,  93.0
2018120215,6.9,  95.0
2018120216,7.1,  96.0
2018120217,7.5,  96.0
2018120218,8.1,  97.0
2018120219,8.7,  97.0
2018120220,10.0,  94.0
2018120221,9.7,  89.0
2018120222,9.5,  91.0
2018120223,9.2,  93.0
2018120300,9.4,  97.0
2018120301,10.1,  96.0
2018120302,10.9,  92.0
2018120303,10.9,  94.0
2018120304,10.8,  93.0
2018120305,10.8,  93.0
2018120306,10.9,  92.0
2018120307,11.0,  93.0
2018120308,11.1,  93.0
2018120309,11.3,  95.0
2018120310,11.4,  92.0
2018120311,12.1,  87.0
2018120312,12.6,  80.0
2018120313,12.2,  80.0
2018120314,11.9,  80.0
2018120315,11.4,  81.0
2018120316,11.1,  82.0
2018120317,10.3,  84.0
2018120318,10.7,  84.0
2018120319,10.7,  84.0
2018120320,10.2,  86.0
2018120321,9.8,  87.0
2018120322,9.6,  87.0
2018120323,9.2,  89.0
2018120400,7.4,  90.0
2018120401,7.0,  90.0
2018120402,7.4,  86.0
2018120403,7.7,  88.0
2018120404,7.4,  86.0
2018120405,7.2,  85.0
2018120406,6.9,  83.0
2018120407,6.8,  82.0
2018120408,6.6,  80.0
2018120409,6.5,  80.0
2018120410,6.6,  79.0
2018120411,6.6,  78.0
2018120412,6.6,  79.0
2018120413,6.5,  74.0
2018120414,6.7,  72.0
2018120415,6.7,  70.0
2018120416,6.5,  73.0
2018120417,5.1,  81.0
2018120418,6.6,  72.0
2018120419,6.4,  76.0
2018120420,6.1,  80.0
2018120421,6.4,  77.0
2018120422,5.9,  83.0
2018120423,5.8,  83.0
2018120500,5.3,  83.0
2018120501,4.7,  82.0
2018120502,3.8,  88.0
2018120503,3.4,  89.0
2018120504,3.6,  88.0
2018120505,2.8,  90.0
2018120506,3.0,  88.0
2018120507,3.1,  84.0
2018120508,3.4,  82.0
2018120509,3.7,  79.0
2018120510,4.5,  77.0
2018120511,5.0,  77.0
2018120512,5.0,  77.0
2018120513,5.5,  77.0
2018120514,5.1,  79.0
2018120515,4.1,  83.0
2018120516,3.6,  85.0
2018120517,3.0,  85.0
2018120518,2.7,  82.0
2018120519,2.5,  81.0
2018120520,2.6,  80.0
2018120521,2.5,  80.0
2018120522,2.7,  77.0
2018120523,3.4,  73.0
2018120600,3.4,  73.0
2018120601,4.0,  68.0
2018120602,4.0,  64.0
2018120603,3.6,  67.0
2018120604,3.5,  69.0
2018120605,3.3,  76.0
2018120606,3.4,  79.0
2018120607,3.6,  80.0
2018120608,3.1,  89.0
2018120609,3.2,  89.0
2018120610,3.6,  87.0
2018120611,3.8,  86.0
2018120612,4.1,  86.0
2018120613,4.4,  87.0
2018120614,4.8,  91.0
2018120615,5.2,  95.0
2018120616,5.6,  97.0
2018120617,6.3,  97.0
2018120618,6.9,  97.0
2018120619,7.8,  97.0
2018120620,8.6,  98.0
2018120621,9.2,  97.0
2018120622,9.7,  97.0
2018120623,10.2,  91.0
2018120700,10.2,  95.0
2018120701,10.4,  95.0
2018120702,10.8,  94.0
2018120703,11.0,  94.0
2018120704,11.0,  92.0
2018120705,11.0,  92.0
2018120706,10.8,  95.0
2018120707,10.7,  95.0
2018120708,10.9,  94.0
2018120709,11.2,  94.0
2018120710,11.4,  93.0
2018120711,11.4,  94.0
2018120712,11.4,  94.0
2018120713,11.2,  95.0
2018120714,11.0,  96.0
2018120715,11.0,  96.0
2018120716,11.0,  95.0
2018120717,11.0,  94.0
2018120718,10.9,  94.0
2018120719,10.8,  93.0
2018120720,10.9,  92.0
2018120721,10.8,  90.0
2018120722,10.5,  90.0
2018120723,8.2,  89.0
2018120800,7.5,  86.0
2018120801,7.3,  81.0
2018120802,7.2,  82.0
2018120803,7.1,  80.0
2018120804,6.5,  79.0
2018120805,6.5,  76.0
2018120806,6.4,  76.0
2018120807,6.5,  76.0
2018120808,6.1,  83.0
2018120809,6.7,  80.0
2018120810,6.9,  81.0
2018120811,7.4,  79.0
2018120812,7.7,  80.0
2018120813,8.2,  77.0
2018120814,8.2,  78.0
2018120815,7.5,  87.0
2018120816,8.0,  84.0
2018120817,8.0,  87.0
2018120818,8.1,  85.0
2018120819,7.9,  87.0
2018120820,8.3,  80.0
2018120821,8.4,  75.0
2018120822,7.7,  76.0
2018120823,7.3,  80.0
2018120900,7.7,  80.0
2018120901,6.6,  91.0
2018120902,6.6,  95.0
2018120903,6.7,  95.0
2018120904,6.6,  95.0
2018120905,6.7,  92.0
2018120906,7.0,  91.0
2018120907,6.9,  88.0
2018120908,6.6,  87.0
2018120909,6.6,  86.0
2018120910,7.4,  84.0
2018120911,7.7,  82.0
2018120912,7.7,  82.0
2018120913,8.0,  82.0
2018120914,7.6,  86.0
2018120915,7.3,  85.0
2018120916,7.5,  86.0
2018120917,7.0,  89.0
2018120918,6.2,  86.0
2018120919,7.2,  81.0
2018120920,6.9,  76.0
2018120921,6.7,  76.0
2018120922,6.8,  77.0
2018120923,6.9,  81.0
2018121000,6.5,  76.0
2018121001,6.7,  76.0
2018121002,6.8,  76.0
2018121003,6.5,  75.0
2018121004,6.5,  75.0
2018121005,6.2,  75.0
2018121006,6.0,  79.0
2018121007,6.0,  77.0
2018121008,6.1,  77.0
2018121009,6.2,  78.0
2018121010,6.1,  78.0
2018121011,6.2,  79.0
2018121012,6.1,  77.0
2018121013,5.8,  78.0
2018121014,5.7,  81.0
2018121015,6.1,  82.0
2018121016,6.1,  79.0
2018121017,6.4,  73.0
2018121018,6.4,  74.0
2018121019,6.2,  75.0
2018121020,6.2,  76.0
2018121021,6.2,  75.0
2018121022,6.2,  76.0
2018121023,6.3,  75.0
2018121100,6.4,  74.0
2018121101,6.5,  70.0
2018121102,6.0,  74.0
2018121103,5.7,  81.0
2018121104,5.9,  79.0
2018121105,5.8,  80.0
2018121106,5.9,  79.0
2018121107,5.6,  80.0
2018121108,5.5,  80.0
2018121109,5.4,  81.0
2018121110,5.5,  80.0
2018121111,5.3,  79.0
2018121112,5.5,  79.0
2018121113,5.4,  78.0
2018121114,5.6,  77.0
2018121115,5.6,  75.0
2018121116,5.2,  82.0
2018121117,5.4,  80.0
2018121118,5.0,  88.0
2018121119,5.4,  85.0
2018121120,5.4,  80.0
2018121121,5.1,  78.0
2018121122,5.1,  78.0
2018121123,4.7,  81.0
2018121200,5.3,  77.0
2018121201,5.4,  79.0
2018121202,5.5,  81.0
2018121203,5.2,  85.0
2018121204,5.6,  83.0
2018121205,5.5,  83.0
2018121206,5.3,  83.0
2018121207,5.2,  81.0
2018121208,5.0,  80.0
2018121209,5.0,  76.0
2018121210,5.1,  81.0
2018121211,5.2,  81.0
2018121212,5.3,  83.0
2018121213,5.1,  87.0
2018121214,5.4,  86.0
2018121215,4.6,  86.0
2018121216,4.6,  87.0
2018121217,3.9,  90.0
2018121218,3.5,  91.0
2018121219,3.7,  91.0
2018121220,4.1,  87.0
2018121221,4.1,  82.0
2018121222,3.8,  80.0
2018121223,3.5,  78.0
2018121300,3.1,  81.0
2018121301,2.8,  82.0
2018121302,2.7,  86.0
2018121303,2.3,  90.0
2018121304,2.4,  92.0
2018121305,2.6,  85.0
2018121306,3.2,  84.0
2018121307,3.6,  89.0
2018121308,2.9,  91.0
2018121309,3.0,  92.0
2018121310,3.1,  89.0
2018121311,3.2,  88.0
2018121312,3.3,  89.0
2018121313,3.3,  87.0
2018121314,3.5,  84.0
2018121315,3.3,  85.0
2018121316,3.4,  83.0
2018121317,2.8,  87.0
2018121318,2.4,  89.0
2018121319,2.3,  89.0
2018121320,2.2,  87.0
2018121321,2.8,  85.0
2018121322,2.6,  88.0
2018121323,2.3,  89.0
2018121400,1.7,  91.0
2018121401,1.6,  92.0
2018121402,1.6,  90.0
2018121403,1.6,  88.0
2018121404,1.7,  88.0
2018121405,1.8,  88.0
2018121406,1.6,  88.0
2018121407,1.5,  86.0
2018121408,1.5,  81.0
2018121409,1.7,  80.0
2018121410,1.8,  78.0
2018121411,1.9,  79.0
2018121412,1.8,  73.0
2018121413,1.6,  75.0
2018121414,1.3,  79.0
2018121415,1.1,  82.0
2018121416,0.8,  85.0
2018121417,0.6,  87.0
2018121418,0.4,  86.0
2018121419,0.5,  83.0
2018121420,0.5,  81.0
2018121421,0.8,  72.0
2018121422,0.9,  67.0
2018121423,0.9,  69.0
2018121500,0.6,  74.0
2018121501,0.5,  75.0
2018121502,0.5,  78.0
2018121503,0.5,  79.0
2018121504,0.4,  82.0
2018121505,0.4,  81.0
2018121506,-0.1,  83.0
2018121507,-0.3,  84.0
2018121508,-0.4,  85.0
2018121509,-0.5,  83.0
2018121510,-0.1,  80.0
2018121511,0.4,  74.0
2018121512,0.8,  68.0
2018121513,0.8,  72.0
2018121514,0.9,  73.0
2018121515,0.6,  75.0
2018121516,0.5,  75.0
2018121517,0.7,  76.0
2018121518,0.5,  77.0
2018121519,0.6,  76.0
2018121520,0.7,  77.0
2018121521,0.4,  80.0
2018121522,0.6,  83.0
2018121523,0.6,  86.0
2018121600,0.7,  86.0
2018121601,0.7,  86.0
2018121602,0.6,  87.0
2018121603,0.7,  87.0
2018121604,0.3,  83.0
2018121605,-0.4,  85.0
2018121606,-0.8,  86.0
2018121607,-1.2,  86.0
2018121608,-1.2,  83.0
2018121609,-0.7,  79.0
2018121610,-0.3,  77.0
2018121611,-0.4,  78.0
2018121612,-0.2,  75.0
2018121613,-0.1,  76.0
2018121614,-0.1,  75.0
2018121615,0.0,  73.0
2018121616,0.0,  71.0
2018121617,0.0,  73.0
2018121618,0.0,  74.0
2018121619,0.0,  71.0
2018121620,0.0,  73.0
2018121621,0.0,  73.0
2018121622,0.0,  72.0
2018121623,0.0,  72.0
2018121700,-0.2,  76.0
2018121701,-0.4,  77.0
2018121702,-0.5,  79.0
2018121703,-0.6,  79.0
2018121704,-0.6,  78.0
2018121705,-0.6,  81.0
2018121706,-0.6,  81.0
2018121707,-0.4,  82.0
2018121708,-0.5,  81.0
2018121709,-0.2,  82.0
2018121710,0.0,  83.0
2018121711,0.0,  83.0
2018121712,0.3,  83.0
2018121713,0.4,  83.0
2018121714,0.4,  85.0
2018121715,0.4,  87.0
2018121716,0.4,  88.0
2018121717,0.5,  93.0
2018121718,0.7,  92.0
2018121719,0.8,  92.0
2018121720,1.0,  93.0
2018121721,1.0,  93.0
2018121722,1.4,  93.0
2018121723,1.5,  94.0
2018121800,1.7,  93.0
2018121801,1.8,  93.0
2018121802,1.8,  95.0
2018121803,1.9,  96.0
2018121804,2.1,  97.0
2018121805,2.3,  97.0
2018121806,2.3,  99.0
2018121807,2.5,  98.0
2018121808,2.7,  97.0
2018121809,3.2,  98.0
2018121810,4.1,  98.0
2018121811,4.6,  98.0
2018121812,5.0,  97.0
2018121813,5.4,  97.0
2018121814,5.6,  95.0
2018121815,5.5,  93.0
2018121816,5.1,  94.0
2018121817,4.8,  96.0
2018121818,5.0,  93.0
2018121819,4.8,  91.0
2018121820,4.8,  91.0
2018121821,4.4,  92.0
2018121822,4.3,  91.0
2018121823,3.9,  92.0
2018121900,3.4,  92.0
2018121901,2.9,  93.0
2018121902,2.6,  92.0
2018121903,2.2,  93.0
2018121904,2.0,  91.0
2018121905,1.9,  90.0
2018121906,2.1,  88.0
2018121907,2.1,  87.0
2018121908,2.2,  87.0
2018121909,2.3,  86.0
2018121910,2.5,  84.0
2018121911,2.8,  83.0
2018121912,2.9,  81.0
2018121913,3.0,  81.0
2018121914,3.1,  82.0
2018121915,2.9,  86.0
2018121916,3.0,  88.0
2018121917,3.0,  89.0
2018121918,3.0,  92.0
2018121919,3.2,  91.0
2018121920,3.3,  91.0
2018121921,3.5,  89.0
2018121922,3.6,  89.0
2018121923,3.7,  89.0
2018122000,3.8,  90.0
2018122001,3.6,  90.0
2018122002,3.6,  90.0
2018122003,3.6,  91.0
2018122004,3.9,  90.0
2018122005,3.6,  91.0
2018122006,3.3,  92.0
2018122007,3.0,  93.0
2018122008,2.5,  94.0
2018122009,2.6,  93.0
2018122010,3.2,  91.0
2018122011,3.6,  92.0
2018122012,3.7,  93.0
2018122013,3.8,  93.0
2018122014,4.0,  94.0
2018122015,4.2,  92.0
2018122016,4.1,  92.0
2018122017,4.1,  93.0
2018122018,4.3,  93.0
2018122019,4.3,  95.0
2018122020,4.4,  96.0
2018122021,4.5,  96.0
2018122022,4.7,  95.0
2018122023,4.6,  95.0
2018122100,4.6,  95.0
2018122101,4.9,  95.0
2018122102,5.1,  94.0
2018122103,5.1,  95.0
2018122104,5.3,  94.0
2018122105,5.4,  95.0
2018122106,5.4,  95.0
2018122107,5.4,  94.0
2018122108,5.6,  95.0
2018122109,5.6,  93.0
2018122110,5.7,  92.0
2018122111,6.0,  92.0
2018122112,6.3,  91.0
2018122113,6.3,  92.0
2018122114,6.4,  91.0
2018122115,6.2,  93.0
2018122116,6.2,  92.0
2018122117,6.2,  93.0
2018122118,6.1,  94.0
2018122119,6.1,  96.0
2018122120,6.2,  97.0
2018122121,6.5,  98.0
2018122122,7.7,  97.0
2018122123,8.5,  95.0
2018122200,7.5,  95.0
2018122201,6.7,  93.0
2018122202,5.9,  97.0
2018122203,5.3,  97.0
2018122204,5.1,  95.0
2018122205,4.3,  93.0
2018122206,4.0,  93.0
2018122207,4.1,  89.0
2018122208,4.1,  87.0
2018122209,4.0,  86.0
2018122210,4.1,  88.0
2018122211,3.9,  89.0
2018122212,4.0,  88.0
2018122213,3.9,  90.0
2018122214,3.9,  87.0
2018122215,4.1,  85.0
2018122216,4.1,  86.0
2018122217,4.1,  88.0
2018122218,4.1,  88.0
2018122219,4.2,  88.0
2018122220,4.2,  89.0
2018122221,4.2,  89.0
2018122222,4.1,  91.0
2018122223,4.0,  92.0
2018122300,4.1,  92.0
2018122301,4.3,  94.0
2018122302,4.8,  94.0
2018122303,5.6,  95.0
2018122304,5.9,  96.0
2018122305,6.1,  95.0
2018122306,6.6,  94.0
2018122307,7.0,  90.0
2018122308,7.2,  87.0
2018122309,7.3,  87.0
2018122310,7.3,  87.0
2018122311,7.3,  84.0
2018122312,7.1,  86.0
2018122313,7.0,  86.0
2018122314,6.5,  87.0
2018122315,6.2,  92.0
2018122316,4.8,  97.0
2018122317,4.8,  97.0
2018122318,4.1,  96.0
2018122319,3.8,  94.0
2018122320,3.4,  93.0
2018122321,3.1,  92.0
2018122322,2.9,  91.0
2018122323,2.7,  92.0
2018122400,2.7,  90.0
2018122401,2.0,  93.0
2018122402,1.5,  87.0
2018122403,1.3,  84.0
2018122404,1.3,  78.0
2018122405,0.9,  78.0
2018122406,1.1,  74.0
2018122407,1.7,  73.0
2018122408,2.0,  75.0
2018122409,2.4,  71.0
2018122410,2.8,  71.0
2018122411,3.0,  77.0
2018122412,3.1,  68.0
2018122413,3.3,  70.0
2018122414,3.4,  77.0
2018122415,2.9,  79.0
2018122416,3.3,  84.0
2018122417,4.1,  85.0
2018122418,5.0,  81.0
2018122419,4.7,  78.0
2018122420,4.7,  77.0
2018122421,5.1,  89.0
2018122422,5.3,  89.0
2018122423,5.4,  89.0
2018122500,5.5,  89.0
2018122501,5.5,  89.0
2018122502,5.4,  90.0
2018122503,5.4,  88.0
2018122504,5.6,  88.0
2018122505,5.6,  91.0
2018122506,5.8,  89.0
2018122507,5.8,  88.0
2018122508,5.9,  87.0
2018122509,5.8,  86.0
2018122510,5.8,  86.0
2018122511,6.0,  86.0
2018122512,5.9,  87.0
2018122513,6.3,  83.0
2018122514,6.3,  83.0
2018122515,6.2,  83.0
2018122516,6.2,  82.0
2018122517,6.3,  78.0
2018122518,6.1,  80.0
2018122519,6.1,  81.0
2018122520,6.1,  79.0
2018122521,6.1,  81.0
2018122522,6.2,  82.0
2018122523,6.2,  83.0
2018122600,6.1,  87.0
2018122601,6.0,  90.0
2018122602,6.1,  88.0
2018122603,6.3,  88.0
2018122604,6.3,  89.0
2018122605,6.2,  89.0
2018122606,6.3,  89.0
2018122607,6.3,  92.0
2018122608,6.0,  97.0
2018122609,6.0,  97.0
